,original_index,rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,verified_purchase,ai_prob
851,715840,4,Good,"This fan puts out a lot more air than I was expecting. That's a good thing. But I got the pink and blue one, the fan is pink but the blades are gray not blue. I'm not to picky so it's ok with me. Some people might be disappointed by this though.",[],B094RC3Z7F,B09SW3C199,AEDPKCB4VPACSBODTOUBU3VNF7SQ,2023-01-18 00:04:09.964,0,True,0.9948948621749878
852,222301,5,Easy to install to joist,Comes with all the tools you need (minus a ratchet),[],B08M8YBNLV,B08M8YBNLV,AGYA3H2CYINR3NNG3YQQ5WYZWCFQ,2023-02-08 13:55:31.917,0,True,0.9946268200874329
853,394266,3,Fair for the price,"Can only use app on one device at a time, if I am logged in on my iPad I will not get notifications over my phone or vice versa.  Also the motion detection is fair at night it does not recognize movement unless directly in front of the camera on the most sensitive setting.  During the day motion detection is spotty sometimes it works and sometimes not.  You get what you pay for.",[],B0B5QMF1DK,B0C788G55L,AH2FUULC5YP5HIEZY3AZFNBH226A,2023-01-16 01:02:21.210,0,True,0.9988787770271301
854,538780,1,Horrible product,"Just buy the canon one, this one is super loose to the point where I’m scared my lens will fall off, feels so cheap and needlessly bulky, the autofocus doesn’t work and the camera will not even take pictures as it shows an error code, using on a Canon RP with a 18-135 EF nano USM lens, even if it did work I wouldn’t trust it to hold my lens securely, wish I never bought this garbage",[],B07WVY6JVT,B0B8Y6QS8G,AG6JXITTGHMNNGCRXUX6ZUBUCSBQ,2023-02-02 01:37:28.801,0,True,0.9025181531906128
855,98238,5,Very pretty!,This is such a cute tablet cover with pastel colors in a gemstone/agate style. It is so cheerful looking and a beautiful accessory for keeping your tablet safe. I am very happy with it!,[],B0BBYWJVSY,B0BBT5RBPW,AGAV7IY4HWGYRUIAGUZRXYUJ22DA,2023-02-22 20:26:12.750,0,False,0.9992669820785522
856,583963,3,No battery life,Not good enough battery life otherwise good. Buy wired.,[],B086DKMSSM,B08F6GPRH6,AEC3GAEXOTYQ3TJUACAN47VMPQXA,2023-01-06 17:15:52.718,0,True,0.9987186789512634
857,630820,5,It is exactly what is needed,A friend was looking for a power cord for a TV that was given him. Had looked in stores  and not found the right cord. I looked it up on Amazon and it went straight to this one. He took it home and worked just right.,[],B08TBY7T4J,B08TBY7T4J,AGGN3XUP7DFLBB6SVLQHFKTERARA,2023-02-11 06:57:12.360,0,True,0.9991726875305176
858,625196,3,Good,The plug stopped working but the base is going fine.,[],B0B7Y12HLR,B0B7Y12HLR,AGUKXOEIBMM6PWEVE3FSKOGMNQDQ,2023-02-13 20:22:43.683,0,False,0.9996378421783447
859,916914,5,Works well with smart phone and ipad too,Have been using this both on my Ipad and Iphone and works fine.  Perfectly happy with them. I have purchased others and after a couple of weeks they stop working but this one has been working for months now.,[],B0BP2JTMGW,B0BP2JTMGW,AGQSENZU6J2KXKBNMMJE2J5VEGKQ,2023-04-07 18:25:01.347,1,True,0.9989254474639893
860,551558,1,Mal funcionamiento,"Lo compre para usarlo con mi Smart TV y  constantemente se mantenía desconetandose hasta que al final se desconectó ,se apagó y no volvió a encender . Finalmente dinero tirado a la basura.",[],B098FKXT8L,B0BH6V8TTG,AE5ESVEI6E2D5QCVYZNG7ZTD5MSQ,2023-03-10 18:57:43.528,0,True,0.9990619421005249
861,103845,5,"Betta get u one of these …,",Second pair a co-worker recommended them and I love them.,[],B09NDMBCRH,B0C72D4J46,AHIN43XA5YNPK2XLZGM7KKVJX54Q,2023-02-18 20:13:12.421,0,True,0.9993831515312195
862,420114,5,So far working,I’ve had these a few weeks now. So far no issues. Will update should they fail,[],B0BG5N2BP1,B0BG5N2BP1,AGIRPDI73TX7WD3G3OXZJIL7TPWA,2023-02-24 19:05:43.635,0,True,0.998536229133606
863,39251,5,Cover for a printer,I liked the cover cause it fit good,[],B099QKWLPF,B099QJX86M,AF6TVHM2QN6F6A634PWJNI7BQF2A,2023-01-24 01:03:53.098,0,True,0.9984833598136902
864,410185,2,dont get it very ugly!!!!!,"This is different from the typical stickers you order from Amazon, they feel like paper. They also need a glossy finish as most stickers have. The actual stickers, it's multiple pictures of jake and Neytiri. I honestly recommend the actual sticker book target and amazon sell for $7 dollars.",[],B0BPPCSGKX,B0BPPCSGKX,AF223SPW3LCY4MFNQPS6UT3LUONA,2023-01-11 02:55:08.993,0,True,0.9471979141235352
865,404901,3,Okay,Decent,[],B0BNB462BY,B0BNB462BY,AGNHHFSUKR4KVK5VE6YEXDWY4SKA,2023-05-14 16:01:42.130,0,True,0.9914758801460266
866,331345,5,Great item,Now my door bell is always online,[],B07WML2XTD,B07WML2XTD,AH5SOQTUAWPJDBCZPLOI4RZI5TOQ,2023-03-06 15:58:07.898,0,True,0.9963560104370117
867,261000,4,Works great but is a little heavier than expected,Our old cover wore out and this one is a great improvement but it’s is heavier than we were used to. The tablet is more like a really light weight laptop with the new cover attached. But this works really well and has great battery life. So we would give it 4.5 stars.,[],B01C7AU8IY,B0BRGYKRWC,AE4J7HL4UNF6DESGLY3UP7F2U76A,2023-01-07 16:02:42.838,0,True,0.9957382678985596
868,511871,5,simple receiver,"very small unit. needed extender to install exterior receiver and detachable antennas. this worked fine and only needed to use WPS. quick install works good. must have knowledge of unit and operation because, is no instructions or description for use in box. no on/off switch, must unplug to reset.",[],B00KX8OL1S,B00KX8OL1S,AHWKGKXPPCG6GBXEHOTPRGFXAXTQ,2023-02-27 22:01:33.414,0,True,0.9870642423629761
869,54381,1,Fitbit Inspire 3 Chargers,I was extremelt disappointed rhat this pkg of 2 inspire 3 Fitbit chargers did not work. I do not recommend this product,[],B0BRHXWQ53,B0BRHYL6JJ,AHWTRDIFL476PQMD3UB4JWQZ4L4A,2023-04-11 12:44:08.969,0,True,0.9976913332939148
870,896101,5,just know,yes,[],B0B75X7D1F,B0BHCCLFSZ,AE7AAUKNWSS6S4OLFOG7JJDOQG3A,2023-01-08 17:07:08.583,0,True,0.9959520101547241
871,775848,5,Great Case,It fits and works as described seams to protect my kindle.,[],B08B3BMSNK,B08BJWB991,AHXEPIOUIT2BYNW5RFYD6IPLW6HQ,2023-02-23 01:16:24.616,0,True,0.9995874762535095
872,27580,5,Great doorbell,Love my blink system. This makes it even better!,[],B08SG2MS3V,B0BM2YG2K7,AHGRDP7RF2QGHJOUNIOIXNKIDX2Q,2023-01-07 15:28:20.863,0,True,0.9995821118354797
873,299336,4,Good quality to price ratio,"The 50ft Low-Loss SRF400 Coaxial Extension Cable is a high-quality cable that provides a reliable and low-loss connection between SMA and N devices. With a 50 ohm impedance and SRF400 coaxial cable, this cable offers stable signal transfer and is suitable for a variety of applications. The SMA male and N male connectors are well-made and provide a secure connection. Additionally, the 50-foot length of this cable allows for flexible installation options. Overall, this cable is a great choice for anyone who needs a low-loss and durable coaxial extension cable.",[],B0B4KFYK15,B0B19ZC3PP,AEUQ5WIPREQDRZTPOWPOIRI7LC2Q,2023-01-29 16:42:54.187,0,False,0.9943471550941467
874,774033,5,Extra HDMI cable ports.,Multiple cord use.,[],B0B6ZBS75S,B0B6ZBS75S,AGOE4AOLHTYVUUL5D5RQYNXA7A7A,2023-02-09 17:40:44.179,0,True,0.9991255402565002
875,558947,5,Exactly what I needed.,The volume rocker switch on mom's original Insignia remote stopped working. I was dreading having to by a generic as she's 96y/o and has short-term memory issues so anything new can be a nightmare. This one was exactly the same as the one she is used to - including the Insignia name - so all is well.,[],B07MXP7R8T,B07MXP7R8T,AFC327M5EOUGVZWV27FZ4QHQW5GQ,2023-03-13 04:33:32.568,0,True,0.9435375332832336
876,746578,1,There is no instructions on how to clone,"I bought this because it was a good value.  But upon receipt there was no instructions on how to clone it for my laptop in the packaging. So i went to PNY site to see if there was instructions on cloning it. There was none. Instead there was a link on downloading Acronis software, but no instructions.  So i downloaded it but Acronis software didn’t allow me to clone it on the account that it wouldn’t recognize the serial number of the SSD I had bought.  So at this point I’m stuck with this and no way in using it. I will return it and pay a little more to get Western Digital instead and know it will be cloned properly. No thanks to Acronis or PNY.",[],B07Y5VDNT9,B07XZLW68F,AFQDHIDFPWVSHQIKRD3WDETTTU6A,2023-01-14 04:21:00.078,1,True,0.0459076352417469
877,461900,1,Would not work in my 2019 Nissan frontier,Would not work in my 2019 Nissan frontier and can't get my money back,[],B08C9BGSMK,B08C9BGSMK,AF44AJG7UX7DP4HQ7CUCN2U5WMFQ,2023-01-01 21:12:48.056,0,True,0.9956455230712891
878,342147,5,Just enough space,"I realized when I bought this that I have more attachments then I thought. However, it definitely holds the essentials meaning the pocket DJ, wireless mics, live stream attachment, extended battery pole, cords, extra SD card, tripod stand and adapter pieces. The only thing that wouldn't quit fit was the cell phone holder adapter other than that it's great! I also love it comes with a pretty durable shoulder strap",[],B07X2VM9RZ,B07X2VM9RZ,AEDSYIOAW4SI43SANG3V46PJ4PWA,2023-03-19 03:18:15.093,0,True,0.8109136819839478
879,244337,5,Product I useful,I like this product because it is useful and I can charge my electronics.,[],B07QLK45QM,B0BXRZLFRD,AGXBNOW6G2XQBAMTCCTDFM6UYYWQ,2023-04-20 20:44:50.259,0,True,0.9996641874313354
880,542906,5,Does its job,"Pretty sturdy, gets shaky if you're trying to type on a laptop and it's raised but overall pretty sturdy to use just as a stand.",[],B08BKVGY3S,B08FD79VFW,AHQBB2LP2XOP5UCCGIDHV3UWPUGQ,2023-03-01 17:29:40.373,0,True,0.9956539869308472
881,640166,5,Very good deal,My daughter loves it! Not made cheaply.,[],B08HCLXMM1,B0CD2YJJ93,AHYC33Y32C5WQCILYDERCXSK27ZQ,2023-02-07 21:09:49.355,0,True,0.9995288848876953
882,238174,4,Super Cute - little rigid/bulky,"They are not kidding around with the shiny/holo/iridescent coloring with these charging cords! It looks just like the pictures which often is not the case with holo/iridescent things when shopping online.<br /><br />The color is spot on, but the cord itself feels very thick and has a pretty significant raised seam so I wonder about how that hold up overtime and I think this also contributes to the heftiness slight rigidity the cord has. I;m hoping it goes away with time, and will update my review if this does and if the color stays or fades at all. Cord charges my phone just fine and is completely functional!<br /><br />Overall though if you are looking for a longer cord in a more fun colorway this is for you!",[],B0BWBPGSZ3,B0BWBSJ8ND,AF2U5W5ZQNRFT7JGZLP73D6UXU3Q,2023-03-23 02:38:15.872,1,False,0.06014550104737282
883,217562,5,Great purchase,These are the best earbuds I have used. When I say the cancel out the noise THEY CANCEL OUT THE NOISE!! If they sense what you listening to is too loud it automatic decreases the sound. The battery life is GREAT. The charge last at least two days.,[],B07J2Z5DBM,B08XPWDSWW,AEC2RKUMIH5KB2WAT4FUGJYFM57A,2023-03-12 23:56:27.144,0,True,0.582805335521698
884,220236,4,Great Speaker,I bought this as a gift for my husband and he loves it. The lights are awesome and the battery life is great. We had it on for 5 straight hours and it even gives a message the battery is low and needs to be charged. The sound quality isn’t what you’d get with a Bose but for the price it’s great. Affordable and a smart buy!,[],B0B38SRQ1M,B0B38SRQ1M,AHCB6YACNGOOC44WVO2KTOSPI3XA,2023-01-01 04:55:46.579,0,True,0.9604980945587158
885,708629,1,The bigger lens opposite of the eyepiece not secured in place making the monocular useless,"The bigger lens opposite of the eyepiece not secured in place making the monocular useless. I tried to secure it in place using supper glue, but it still isn't right. Very cheaply made.",[],B07MZGPWK1,B07MZGPWK1,AEWDURTQ2BPU3MSMQI5VFL4CQSKA,2023-03-22 13:44:03.744,0,True,0.9982313513755798
886,108023,3,Not what I expected,The colors are pretty.  I got the blue and it's just blue and white.  I have a tower computer and it fits fine.  The problem I have is the typing.  It's hard to type on and was constantly going back to fix the typos.  Cool keyboard and good idea just hard to type on.,[],B0B4D9R7YM,B0B4D9R7YM,AH77XBL3XG6IGRBFEJK42HG3GOOQ,2023-01-21 20:21:38.822,0,True,0.9997454881668091
887,382361,5,Love!!,Absolutely stunning!! So easy to put together and feels so durable.,[],B08T1WCTVT,B08T15KGJW,AFM6NXP5R4DAMSNOAIAHJJUH3NUQ,2023-03-10 08:21:45.253,0,True,0.99942946434021
888,230353,5,FAST is right!,"I went from 48% to 82% in like 10 minutes. Item exactly as described and arrived quickly. Good value for the money. I've shopped around a bit and the little extra for the lightning charge ability is worth it. Time is money, lol. Good purchase for me.",[],B0B283QP2N,B0C7QZ8G6X,AGSOCEUTTHUXSFEOTD66HKTZSONA,2023-03-08 20:41:08.013,0,True,0.9830896854400635
889,556278,1,Too short - about 1 ft and stretches out to 2ft,"If you pull to stretch it out more than 3ft, it springs out disconnected from the port.  It shouldn’t be advertised as 6ft. Yes, they used 6ft of material but it’s coiled up, but should be advertised of its effective stretchable length.",[],B0BGRZYPRS,B0BV2W1FRY,AGRAMPL465JEDZEM7KIALOZ5F5FA,2023-03-05 14:43:22.437,0,True,0.9996600151062012
890,146973,5,Indispensable,Súper indispensable full necesario para hacer las conexiones con la laptop,[],B07L32B9C2,B0C2P7CNWG,AGIUWCWDS6REQMNDAFZYQVEL2J4Q,2023-03-02 13:36:00.587,0,True,0.9955424666404724
891,740143,4,Slim and functional,I love how thin it is and how easy it is to adjust the tightness. It also connects to the device securely unlike other bands. I wish it was a little shinier - it’s a very matte boring gold.,[],B09NW29VXJ,B09NW2T51G,AFSWUUI56RX3GN6VKQ67V2CWSVMA,2023-02-28 15:10:12.809,0,True,0.986781656742096
892,422484,5,Good cables for average price,I am using these to charge our lower cost Samsung phones. They work very well and I especially like the length of the cables. There are many cable options out there but these are a viable option.,[],B0BVYDLCCJ,B0BWN7G5XR,AF5W7DQ2IFXKOTJ5I2ZZWSGCGWKA,2023-03-11 13:19:25.595,0,False,0.9984847903251648
893,572937,1,Awesome when it works....,"It's a cool device when it works properly but 90% of the time it won't reconnect after losing signal no matter what you try, making it useless and infuriating.",[],B09PQ95GY4,B09PQ95GY4,AEXJ23H372F4YE25LAWT4BJYK3XA,2023-03-01 12:26:32.934,0,True,0.9984962940216064
894,262475,5,Worth the price,Ordered this to go above our garage door and it works amazing. Clear view of our front yard and the motion sensor is great. Definitely recommend!,[],B08F6GPQQ7,B0BW543RH8,AHJVC5EAP42NM6ENDD3CHR7BZ5ZA,2023-03-06 17:06:48.069,0,True,0.9909785389900208
895,198942,4,A back zipper pocket for wallet and cellphone,"This backpack:<br />- Front size has 3 zipper pockets and 1 pocket (with 2 buckets); The thing that puzzles me is why are there 2 buckets in one of the front pockets. No zipper there, just a flap down pocket with 2 buckets. In my personal option, Velcro may be more ideal instead of buckets.<br /><br />- Right and left size each has a pocket for water bottle or small umbrella. These pockets are not netted but sewed together by a solid fabric. This appears to be sturdier than netted one.<br /><br />- Inside has 1 zipper pocket, laptop pocket, and 2 medium size pockets for notebooks/pens etc. The material separating the laptop pocket and the main compartment appears to be thinner than my other backpack. Not sure how much protection it can provide for the laptop.<br /><br />- Back has a zipper pocket for wallet, cellphone, etc. This is by far my favorite part. This pocket is almost half the height of the backpack, thus, a lots of small value items can put here.<br /><br />- Total of 7 buckets (2 in front, 4 on the side and 1 on the back) which add a little extra weight.<br /><br />- The paddling on the strap seems a little thin when compared to my other backpacks. To me, this means less things should put in there to avoid heavy load on the shoulders.<br /><br />I would recommend it for using as day hike, carry-on, elementary schoolers etc. Not so much for putting heavy stuff in it. Probably will not let my high schooler bring it to school since they have to carry more heavy books.","[{'small_image_url': 'https://m.media-amazon.com/images/I/71cK83tiqdL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71cK83tiqdL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71cK83tiqdL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/71prqeIKZML._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71prqeIKZML._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71prqeIKZML._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81h6jrHgGFL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81h6jrHgGFL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81h6jrHgGFL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/81hQ69GFa1L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/81hQ69GFa1L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/81hQ69GFa1L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0B4SZPB5M,B0BSS55769,AEXTS3OW64IZKQJWGMFFW3SPMI4A,2023-01-09 03:40:27.707,0,False,0.00712674530223012
896,699476,4,"Cool, easy to apply and adds a nice touch",These make plain Airpods more cooler. I have the skin on my iPhone and I was looking for ones for my Airpod. These designs are cool and they do glow at night which helps me find my Airpods in the dark. It was easy to install as it only needed to apply but be careful when applying it as it will stick that way and make sure you place it in the right place. It does spark my AirPods and makes them look nicer. Its application is fairly easy and I'd definitely order more in the future,[],B0BQWD264L,B0C4NPSWZY,AHVSBW7YFN24VN4OVDTVGWTOHNOQ,2023-02-24 02:18:57.939,0,False,0.9956084489822388
897,429511,5,Easier to find remote,A black remote blends in to other things making it easy to lose track of it. I'm excited to have these covers to make it easier to find.,[],B09YRHYVGS,B0C3J1B5J2,AH2EC3JZCLRZGJCNJFDJPHNKDYUA,2023-01-17 13:58:17.415,0,True,0.9995694756507874
898,341153,1,Not a very good item,Difficult to use to upright the iPad,[],B08GY7NPYN,B08J4FYNBD,AEVNWFUBNV63TVTJXRJF3JWTHLZQ,2023-03-03 00:58:47.126,0,True,0.9978137612342834
899,903667,1,Waste of money!!!,Waste of money,[],B0BFVH93CZ,B0BFVJPND5,AHQ3NINCEPI3EM463V6KH32ZE76A,2023-02-16 03:05:34.294,1,True,0.9867498874664307
900,482970,5,Works great!,Easy to set up. I didn't even look at the directions. I only wish that you could turn down the volume a little bit more. I don't think you can turn it down until it mutes...maybe I'll read the directions lol.,[],B0B7MJ822N,B0B7MJ822N,AFLVVDKQSA7QIOUSSSK6FCIVQFPQ,2023-01-05 00:06:02.915,2,True,0.992610514163971
901,380105,1,The Bluetooth won’t let it paired to its host device,"A great looking and light weight smart watch was the impression right out of the packaging box.  But that is as far as I could go with it since it gets refused to be paired with my smart phone through the Bluetooth.  Have tried over thirty times, each time changing the sequence of steps to connect to the phone.  Even rebooted both devices to see if that could work.  The phone does recognize the smart watch, displaying it as ‘Audio_T49’, but always ending up unsuccessful for pairing.  Giving up trying more.  Tired.  Maybe it has an incompatible (or outdated) version of the Bluetooth and need upgrading to make it to be paired successfully since my smart phone is up to date to have the very best and the latest version.  My line of work is related to this field so that there’s no user error here.  Too bad it doesn’t work since it looks a lot like a duplicate of what another smart watch giant’s.",[],B0BS6CKBJL,B0C5CKSCLC,AFGJTNF5I44TLSZIB7KOJ3FQJEKQ,2023-02-25 19:40:17.584,0,False,0.6256324648857117
902,916510,5,This thing is awesome,"Love this device.  Very clever engineering.  Basically they are harnessing the same motor to either use as a vacuum or a little blower.  Comes with a bunch of little attachments of vary length that you can use to create a narrower and more powerful blast.  It absolutely is great for blowing out tiny spaces (inside dusty computers, etc), and has a wide attachment that can be used to inflate something like a pool float!  I don't have a technical measure of force, but it is significantly more powerful than a hair dryer (for example), and with the small sized nozzles it almost hurts to ""air nozzle"" your skin.  Even more useful to me is the vacuum feature, which I need for my cars (especially to get in between seats / etc.).  My only wish is that the vacuum attachment was a little longer, but it is long enough to work well for 98% of the carpet spots in my cars.  In summary, this is a great little product, love it!","[{'small_image_url': 'https://m.media-amazon.com/images/I/71ft9jJv7EL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/71ft9jJv7EL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/71ft9jJv7EL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BKFBR61X,B0BKFBR61X,AHGT4IFOIQNVSFD5XVY2FQAXSMFQ,2023-02-06 22:12:01.826,0,False,0.014499769546091557
903,150913,5,It’s very nice. 😁,The screen protector is really nice and the thinness of the protector is perfect to put my tablet with the cover in a tripod for a photobooth!,"[{'small_image_url': 'https://m.media-amazon.com/images/I/617itbZ2WsL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/617itbZ2WsL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/617itbZ2WsL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61C6P7YZd5L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61C6P7YZd5L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61C6P7YZd5L._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61oKgIniY0L._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61oKgIniY0L._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61oKgIniY0L._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B081DV421R,B081R2H7FC,AGZHYBGX3JOYHP6TQ32SHHXQUTAA,2023-01-30 21:20:25.322,0,True,0.9689374566078186
904,682241,3,Does ok but the recognition is bad.,Fairly sure I ordered a refurbished one as it does not operate great. The voice recognition is just abysmal.,[],B08J8H8L5T,B08XVF418R,AGRKKT5CMSXQ7ZL3F5YD7A6SEPLQ,2023-03-21 20:05:26.823,0,True,0.999491274356842
905,427255,5,El OC es mejor en intel que Amd,Si las quieres solo para uso cotidiano y no deseas hacerle oc para aumentar esas frecuencias son perfectas pero si deseas hacerle oc ten encuenta que este sera mas estable con intel que con amd estas pruebas las hice con el R5 5600g y con el  I5 11400 en el cual tuve mejores resultados.,[],B08SQL9PZC,B0C4VQQZ8J,AHL376SPBFW4MS2VH64CO4BOYMWQ,2023-03-10 18:05:26.829,0,True,0.9902418851852417
906,18024,5,Smooth Clear Sound,"[[VIDEOID:5960ab10468816576457eb34dc871e4e]] I am impressed with this little microphone. I was able to plug it in by USB and had it up and running in less than a minute. It’s compact, lightweight, and has a nice full sound! It also has an app available for adjusting the audio settings. Headphones plug right into the mic to monitor audio. Works wonderfully and sounds great!","[{'small_image_url': 'https://m.media-amazon.com/images/I/618aCLQ1elL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/618aCLQ1elL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/618aCLQ1elL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61O0H2edwxL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61O0H2edwxL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61O0H2edwxL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61Rqf9HeeIL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61Rqf9HeeIL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61Rqf9HeeIL._SL1600_.jpg', 'attachment_type': 'IMAGE'}, {'small_image_url': 'https://m.media-amazon.com/images/I/61xUdCOFJGL._SL256_.jpg', 'medium_image_url': 'https://m.media-amazon.com/images/I/61xUdCOFJGL._SL800_.jpg', 'large_image_url': 'https://m.media-amazon.com/images/I/61xUdCOFJGL._SL1600_.jpg', 'attachment_type': 'IMAGE'}]",B0BYMZR4KR,B0BYMZR4KR,AFHXSAEKPHGWXMXCCLLTLYO6FKPA,2023-05-10 22:48:18.822,0,False,0.9972078204154968
907,116940,1,Actually reduced download and upload speeds and signal strength.,once connected it greatly reduced the upload and download speed and signal strength.,[],B0BGSJYMH1,B0BGSJYMH1,AGFEXV54UZLPSQBJFDB3TWGIAQDA,2023-03-10 23:53:55.498,0,True,0.9995537400245667
908,851192,5,"Quick delivery, easy setup.","Easy and concise instructions. Sturdy, quality camera,  especially for the price!  Highly recommend. Even included an adapter so the camera can be used with any us 120 volt grounded electrical outlet!",[],B07FKNP7KC,B07FKNP7KC,AEVRUCZUALYC4ASLWQRXIMXG5KZA,2023-02-02 17:20:09.800,0,True,0.9983606934547424
909,569835,5,Great Speakers,"These are great. I replaced an old pair of Bowers and Wilkins in ceiling speakers that were installed by the previous owner of my home, I don’t know how long ago.  The housing of the old speakers was cracking and they were no longer sitting flush with the ceiling so I rolled the dice on these. Super happy with this purchase. They actually sound much better with much clearer vocals when playing music, than the old B&W. The B&W, I suspect we’re completely worn out. They are part of a system with a Sonos sound bar and sub, so I get my bass that way, but I tried it with the sub off and they weren’t bad in that department either. Great value here.",[],B01LVTKMFR,B06Y3ZC4NV,AGFZKQNVNQJBBFCPVZQYFNC2QWEA,2023-04-20 19:10:15.302,0,True,0.009771779179573059
910,206997,1,Too Dim,Not even as bright as a flashlight. Save your money this is a waste,[],B0B5GP76ZJ,B0B5GTGSTB,AHGDGCAVCUS4MEID4HZVBM4UNTKA,2023-04-01 02:01:39.550,0,True,0.9994497299194336
911,312185,2,Super Slow export,It’s exports super slow and once completed it’s almost impossible to look at anything that you downloaded into it.<br />Definitely not worth buying,[],B0B2RXTCY9,B0C2JGX2M6,AGFTLE6YKPL6XBTJS6UIHBVWRYRQ,2023-04-27 04:38:13.732,0,True,0.9967032074928284
912,981141,5,Great Value! Back in the late 80's and 90's this hard drive was $59.99,It will still work in older desktop computers with updates from the internet! And it was delivered sooner than expected!,[],B005EE5P84,B005EE5P84,AGT2OFLE57OHSFZXMZ5RAEWA7ISA,2023-01-17 21:33:39.629,0,True,0.9994109272956848
913,835805,5,Awesome,This is a must have if you want to integrate four monitors,[],B010O51Y5K,B010O51Y5K,AGUFFHBXYODCNVFXKEIWBZT5R6SQ,2023-03-12 15:48:00.516,0,True,0.9993122816085815
914,13908,5,Easy,"Easy to install, easy to use!  We have an older tv with one port, needed to hook up the fire stick and another streaming device.  No problem hooking up both, and no hassle to switch back and forth between the two without having to move the tv out so I can access the back",[],B07K2NZX8L,B09YH2K3FL,AHWDICZ6OFMJLNRFNDPW45ODPFFA,2023-01-17 14:55:18.674,0,True,0.9996345639228821
915,368984,4,Great value for money,"This kit comes with a case, charging block, 2 fans, several heat sinks and a mini-HDMI cable. A decent charging block compatible with Pi 4 alone goes for $10+ so this kit is definitely great value considering all the extras. Yes, this case is a bit fiddly and not as sturdy or well-built as some of the others available, but I don’t really expect to handle the case constantly. I am using this for my Pi-hole ad-blocker which sits next to my router, and I rarely touch it. This is a set and forget kind of case and not one you want to tinker with repeatedly.",[],B0BS12C7BL,B0BS12C7BL,AFTNLWBGL2F2FQOTAGLBWRIYFXBQ,2023-03-27 04:02:56.946,0,False,0.029302500188350677
916,683043,1,Doesn’t charge properly,These cords doesn’t make good connection keeps on going in and out with the connection which makes it hard to charge our phones,[],B0BLC31ZMX,B0BLC31ZMX,AEXIAKYSEHL5FDYTVLAPVI3NTNJA,2023-03-22 15:08:03.310,0,True,0.9993574023246765
917,799403,5,Product works exactly as expected,This Apple Car Play wireless adapter connected my iPhone to my newer Ford Sync radio for wireless apple car play. The connection didn't work the first time but the technical support team was quick and helpful. They helped me get i connected and working in no time at all. I would definitely recommend this product to others.,[],B0BV9PK5R4,B0CF1WM24K,AG2ANQLGFH3N46OHFBJPLLWYS5AA,2023-03-10 00:05:05.002,0,True,0.9983581900596619
918,296639,2,Doesn't jive with my computer,For some reason the Ethernet port simply does not work with my computer. I have another product that's just the ethernet to USB-C adapter without the side USBs and it works totally fine on the same computer which is a Dell XPS 13.  For some reason with this one I cannot get the ethernet to pass through and work.  The USB connections do work though.  Maybe I got a bad one?,[],B0BN7BGNRM,B0C1SLGPDC,AH4LKKC67RQU67HMWTSQCYXB75NA,2023-04-06 12:09:34.647,0,False,0.9930198788642883
